12,97,48,23,49,12,41,91,50,79,30,77,88,52,7,38,61,13,85,25,36,21,68,45,97,65,10,64,54,19,81,48,88,78,6,16,46,39,75,35,3,50,15,2,67,13,58,71,85,91,96,0,91,4,2,13,90,35,90,76,83,69,60,48,59,13,31,84,45,38,96,75,72,46,62,27,69,76,0,53,49,59,94,48,19,86,50,22,31,69,90,42,56,88,80,70,97,44,51,36
49,55,54,26,24,33,24,27,74,45,57,54,48,42,19,54,92,77,10,16,16,22,87,83,46,61,44,86,44,92,83,66,95,20,74,87,64,19,100,100,47,1,43,19,58,34,77,58,82,79,15,100,37,16,51,90,84,100,67,12,55,18,40,28,26,19,18,98,81,11,71,90,69,90,84,11,46,68,67,64,33,34,86,61,99,4,13,61,22,87,99,87,51,90,64,15,87,7,20,82
18,100,22,58,7,45,41,49,93,53,22,61,34,78,69,21,33,25,62,81,34,41,4,42,97,8,8,26,13,37,2,11,22,50,8,41,61,39,42,2,85,66,98,87,27,45,57,40,100,92,50,71,12,97,18,38,3,32,19,4,85,81,65,90,33,25,53,83,38,35,49,13,27,52,31,75,39,26,79,68,55,73,88,71,19,64,38,66,65,62,62,97,27,68,63,32,60,66,87,9
70,43,37,11,69,67,9,23,47,25,13,74,1,66,15,78,50,48,20,7,75,29,31,31,75,71,43,68,84,58,69,82,1,43,48,7,90,98,88,95,34,34,40,13,31,13,82,1,17,36,16,59,55,87,12,19,75,65,17,7,55,74,43,42,10,22,0,35,59,66,0,86,94,97,9,35,22,77,82,49,86,20,94,42,56,87,4,9,95,46,46,71,7,71,23,100,41,93,74,66
19,19,93,54,71,99,87,38,70,95,61,81,70,94,56,79,85,69,14,95,45,56,36,7,48,8,90,14,97,61,96,31,63,49,60,22,85,56,3,16,59,13,91,12,100,14,42,71,23,42,41,52,90,41,37,18,4,15,56,85,53,45,71,86,64,76,6,11,77,8,42,61,36,32,77,10,33,51,21,86,63,66,6,75,10,6,50,69,3,40,6,4,9,44,79,31,89,60,56,79
12,13,9,74,34,98,11,43,60,45,30,79,64,4,1,63,89,36,25,88,84,81,19,64,12,44,37,85,58,17,53,86,69,25,93,23,88,84,14,79,18,50,45,61,48,100,93,56,92,68,15,48,78,30,54,52,72,40,68,24,78,37,72,99,64,79,73,59,95,44,97,5,96,8,35,50,42,17,34,57,20,21,12,33,93,32,60,30,75,55,64,29,97,100,44,96,5,34,94,50
48,24,96,83,28,47,3,53,8,78,36,55,0,100,62,4,73,53,63,86,28,82,1,31,74,54,43,46,18,92,84,38,91,85,4,42,71,88,52,85,98,96,9,13,15,74,98,44,62,54,91,29,92,82,55,66,17,43,72,51,33,23,98,79,7,45,35,86,28,22,58,92,69,93,94,65,57,83,85,94,7,22,23,17,35,17,59,36,4,71,33,56,1,10,79,99,92,92,21,65
18,12,39,44,52,4,33,5,15,90,50,74,81,43,82,97,63,25,7,11,91,56,4,73,64,20,34,42,78,20,1,18,14,32,45,39,90,26,94,24,12,3,54,17,40,54,18,61,82,27,64,67,37,87,34,77,80,41,98,7,19,7,48,31,33,63,17,94,100,23,0,80,55,28,19,54,6,76,57,23,0,42,82,42,49,86,54,56,6,63,43,95,88,69,15,30,75,94,41,51
1,37,56,62,24,12,8,69,25,99,10,31,17,4,49,15,25,13,71,64,53,33,28,64,6,91,95,18,32,22,46,51,74,19,95,92,67,58,4,8,60,69,29,96,69,79,5,6,91,69,85,33,25,10,76,79,79,89,40,25,47,41,77,80,14,71,46,51,3,16,16,35,95,70,51,37,81,98,34,76,65,95,45,86,1,47,70,16,87,40,54,78,64,34,59,33,19,36,31,62
54,49,44,9,22,27,64,29,20,27,91,40,89,80,63,8,18,88,42,15,52,17,36,66,39,84,98,98,2,64,54,77,26,35,96,92,30,37,65,73,56,21,13,6,50,76,81,17,31,60,52,99,40,71,1,0,97,20,70,61,13,44,50,100,80,100,86,94,16,79,6,44,82,36,97,17,74,12,80,65,49,9,7,44,73,78,99,96,95,35,70,1,86,37,71,85,10,100,22,62
84,13,10,77,59,3,48,63,69,11,66,61,92,84,66,70,56,2,17,15,76,89,69,14,79,53,57,40,93,13,64,94,63,23,98,11,22,76,40,83,90,27,62,59,3,39,91,69,35,86,0,50,53,2,10,51,58,8,42,43,71,17,10,8,2,16,3,7,44,95,32,7,44,33,38,38,46,28,46,86,13,71,47,54,100,99,54,17,100,65,8,58,30,95,41,66,54,99,73,90
65,10,88,9,30,93,9,16,91,51,71,22,78,49,1,83,75,12,93,82,41,66,99,66,75,1,75,83,15,77,59,49,85,26,100,16,94,30,33,52,29,43,39,49,44,67,93,14,79,88,3,96,3,99,11,42,47,78,20,18,20,9,57,21,77,38,75,80,18,93,56,32,33,68,57,20,34,75,56,69,45,100,98,66,91,36,46,7,47,35,63,15,76,91,8,92,93,90,62,11
56,99,37,68,49,96,59,67,97,4,47,1,100,34,7,59,17,27,61,34,69,13,42,13,25,23,4,81,84,82,11,49,88,75,8,78,81,13,19,37,42,14,57,66,44,77,43,53,32,65,2,57,38,76,89,74,3,67,87,3,97,52,52,50,1,99,43,86,32,85,17,43,27,57,66,32,25,12,39,11,18,58,97,47,87,27,73,4,1,69,35,25,57,59,72,81,36,8,78,38
89,26,5,48,32,32,11,46,43,35,48,63,96,52,68,73,79,21,7,14,47,81,62,2,9,27,80,90,73,15,31,94,87,1,52,5,2,73,47,51,12,0,23,60,71,20,39,35,43,90,20,43,55,7,33,90,40,58,50,69,45,16,16,48,45,21,3,82,60,2,52,32,62,10,0,13,91,26,71,70,33,97,72,32,55,59,10,45,35,3,4,18,1,31,47,14,84,7,78,4
49,59,50,25,95,58,85,74,75,50,37,25,6,88,81,11,73,12,29,44,28,20,69,46,24,66,52,97,75,52,44,59,38,45,84,20,90,40,46,17,35,32,34,29,49,43,49,40,90,89,43,97,20,60,71,96,56,78,37,19,54,49,9,21,69,8,8,0,49,37,92,60,12,98,27,30,8,71,22,97,5,17,52,50,26,23,42,89,31,94,82,9,92,35,46,81,56,69,41,28
74,57,67,49,100,30,90,73,26,98,38,31,73,49,24,77,1,53,71,34,99,22,38,42,12,73,65,84,86,48,23,18,30,35,10,93,23,54,20,87,24,15,18,93,23,1,63,85,60,15,17,6,95,48,64,1,6,91,49,66,99,44,3,43,12,17,66,3,25,6,51,8,12,10,19,47,95,51,91,72,81,45,14,17,75,77,38,23,50,83,41,56,69,48,13,34,95,63,57,30
75,13,80,34,28,46,18,53,69,92,67,45,72,92,31,60,82,12,91,87,61,53,45,97,43,48,82,24,58,4,20,37,40,43,81,38,83,61,61,70,93,56,68,97,13,7,53,50,94,87,83,18,7,39,34,85,23,59,44,98,94,36,91,88,38,39,65,5,86,21,64,41,7,74,59,21,58,38,84,42,12,42,30,30,25,83,99,73,76,73,100,97,75,12,57,30,22,4,28,45
30,100,52,97,45,59,8,79,57,57,37,22,85,50,97,17,5,0,57,49,39,89,29,74,50,57,29,45,0,62,48,91,7,14,78,2,66,6,62,91,83,84,17,21,97,94,25,14,0,42,38,92,16,45,76,18,9,21,9,85,76,61,36,13,52,73,41,96,7,16,46,63,92,75,21,9,13,22,95,92,94,14,93,81,63,75,33,2,21,31,96,46,38,65,8,64,7,90,100,61
3,60,45,74,51,84,64,5,15,99,19,80,10,82,64,13,61,90,13,15,47,74,78,44,64,2,6,63,55,58,90,24,32,75,16,53,23,77,30,18,18,79,90,33,85,77,34,18,30,63,24,49,81,81,96,41,39,92,56,18,44,8,14,80,36,96,60,26,49,27,24,82,4,35,82,35,81,51,53,45,19,82,19,4,95,89,6,31,80,24,77,54,68,58,73,46,77,9,29,40
70,7,54,55,47,26,99,33,42,97,18,64,10,52,97,98,25,80,24,46,45,51,96,77,41,51,54,20,98,81,49,100,13,9,2,38,28,84,75,85,41,29,34,0,7,32,34,56,59,30,40,16,64,7,83,47,55,84,0,2,54,59,44,10,63,49,91,16,43,10,18,51,27,3,32,73,100,47,25,6,93,4,90,9,87,87,52,66,56,88,73,99,27,5,99,89,28,13,72,26
69,90,25,29,25,15,73,89,64,29,39,23,96,41,22,62,12,38,27,90,65,96,84,21,51,92,66,52,24,51,17,44,86,91,70,56,19,57,93,80,63,1,20,66,10,8,79,62,49,57,33,71,84,35,61,78,47,55,59,64,52,8,99,94,87,11,53,81,10,57,28,14,1,88,80,16,72,22,63,37,89,83,36,75,30,15,68,41,86,33,89,8,48,47,17,88,83,95,38,59
24,98,62,47,31,100,52,79,32,31,61,52,26,51,26,70,46,82,59,27,53,2,69,19,9,46,5,30,22,38,34,36,33,39,80,55,21,17,17,79,89,75,79,99,11,48,60,66,33,28,75,98,76,77,0,45,3,97,2,68,3,38,57,66,34,35,76,61,93,58,27,97,19,65,98,89,29,100,39,81,35,87,33,81,93,56,10,72,74,56,3,50,51,58,15,22,16,97,89,9
30,65,4,4,41,43,17,85,18,92,94,1,48,12,74,45,27,72,41,1,32,15,1,99,15,74,69,28,27,68,12,87,42,92,29,34,84,98,90,86,43,90,44,13,5,89,76,82,51,48,42,47,90,1,39,90,77,6,25,57,65,64,38,92,74,59,58,79,66,0,57,51,71,21,37,88,94,42,27,52,33,88,39,39,57,1,63,54,64,3,44,98,4,31,30,37,23,24,37,72
50,5,4,26,41,37,5,5,70,1,19,9,40,75,81,35,49,4,47,48,97,57,82,62,25,86,85,38,14,88,56,89,43,7,77,75,40,50,48,12,60,12,84,80,46,4,100,78,31,3,55,23,12,20,78,5,92,70,27,77,11,0,33,4,21,38,57,76,18,19,15,14,77,75,93,87,98,26,96,20,53,62,41,53,94,85,91,41,3,37,65,87,13,49,50,31,93,41,65,51
83,45,17,78,73,82,6,15,32,50,86,16,16,87,23,25,76,8,23,40,87,77,69,33,41,21,40,14,64,26,46,44,71,12,54,45,12,3,77,52,66,63,97,41,49,8,92,7,1,58,33,43,8,6,9,58,52,38,17,28,17,11,27,78,9,84,17,31,71,93,18,69,67,10,61,58,70,94,58,56,46,34,45,91,71,62,0,43,31,95,19,42,5,11,99,44,86,28,48,74
38,34,51,67,64,8,50,96,84,11,83,93,20,6,61,60,22,8,67,68,55,60,98,95,83,95,8,92,63,23,52,94,74,60,15,20,87,53,21,69,42,75,42,49,78,87,23,31,9,75,33,30,68,82,3,39,65,89,14,83,2,45,21,83,7,66,45,24,0,30,98,31,71,91,36,25,93,42,25,14,8,85,61,91,82,37,65,59,69,23,100,20,19,100,46,75,7,65,46,63
98,97,82,91,84,90,48,86,35,76,36,23,58,45,40,95,42,68,53,75,48,32,73,46,89,1,97,80,0,1,23,81,55,89,49,49,58,100,99,34,78,87,82,73,14,44,44,90,77,90,1,31,45,6,58,83,17,0,11,2,88,11,3,5,25,34,8,15,15,45,46,45,84,90,6,58,60,34,8,14,93,92,23,52,30,1,65,75,88,91,18,9,48,58,48,38,13,68,97,72
28,65,22,72,63,38,20,54,90,91,96,10,60,7,87,37,83,90,80,34,88,66,56,60,16,90,52,63,28,96,62,99,83,26,57,22,9,33,13,93,99,15,72,64,67,6,93,44,52,11,27,90,47,16,23,21,28,77,50,97,66,68,55,37,84,50,37,43,96,59,86,75,75,16,90,5,23,51,83,13,25,11,82,3,97,92,11,89,12,78,17,6,99,81,39,38,69,95,87,91
82,34,62,32,92,41,85,46,78,75,29,0,83,51,98,42,90,70,73,58,23,48,92,6,73,8,5,36,29,67,95,85,83,100,50,16,58,9,94,96,2,95,45,40,30,62,69,32,97,72,94,10,37,13,25,59,87,3,13,95,89,56,45,25,25,60,36,61,7,97,43,50,75,97,9,94,29,52,38,26,68,73,48,82,89,47,17,48,88,80,88,3,62,25,5,83,12,11,85,43
97,23,20,37,77,74,93,42,60,93,94,85,89,41,19,59,30,48,31,22,33,60,15,47,95,31,72,77,44,5,82,27,71,17,5,65,45,15,67,83,86,76,97,12,73,36,51,16,98,27,48,23,79,10,32,11,66,7,2,3,6,75,2,37,28,66,9,5,62,98,66,61,12,23,54,91,81,89,96,52,12,10,60,50,87,39,85,64,16,51,12,23,75,3,84,31,48,61,78,95
76,23,23,15,80,88,5,21,32,99,94,12,53,20,62,74,69,61,57,96,57,11,32,56,74,25,31,100,74,46,89,100,19,36,10,27,58,54,7,34,98,64,94,81,89,50,5,41,3,3,45,48,65,67,30,63,83,76,57,28,0,30,30,59,94,67,55,52,93,47,79,83,75,98,56,79,51,59,28,29,21,65,44,19,87,80,65,45,23,69,94,72,52,52,24,12,81,99,36,74
